clean_comment,BATTERY_Negative,BATTERY_Neutral,BATTERY_Positive,CAMERA_Negative,CAMERA_Neutral,CAMERA_Positive,DESIGN_Negative,DESIGN_Neutral,DESIGN_Positive,FEATURES_Negative,FEATURES_Neutral,FEATURES_Positive,GENERAL_Negative,GENERAL_Neutral,GENERAL_Positive,PERFORMANCE_Negative,PERFORMANCE_Neutral,PERFORMANCE_Positive,PRICE_Negative,PRICE_Neutral,PRICE_Positive,SCREEN_Negative,SCREEN_Neutral,SCREEN_Positive,SER&ACC_Negative,SER&ACC_Neutral,SER&ACC_Positive,STORAGE_Negative,STORAGE_Neutral,STORAGE_Positive
đánh_giá sau 1 tháng xử_dụng loa ngoài nhỏ màn_hình khi gọi video đôi_khi bị lỗi nháy ngang màn_hình đã đổi trả khi dùng tới ngày thứ 20 sau khi mua,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy có thiết_kế hài_hòa thân_thiện thừa_hưởng thiết_kế tốt giá lại rẻ có sạc nhanh màn_hình mới_mẻ nhất các tác_vụ cơ_bản mượt mà,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
xài dòng a91 này thấy thật_sự thất_vọng chơi game đc mấy trận liên_quân máy nóng như cục than 4 g thành h với h xài f7 thấy ok chuyển qua xài dòng này theo sự tư_vấn của tgdd thấy cùi bắp thật_sự so với dòng f,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới nhận máy hôm_qua và qua 1 nga y_trải_nghiệm tuy máy có hơi nóng 1 xíu khi vừa sạc_pin vừa sử_dụng nhưng điều này k đáng_kể trên cả tuyệt_vời,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
điện_thoại mẫu_mã đẹp sang_trọng lướt_web chơi game thoải_mái chạy mượt chụp hình đẹp,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
camera khá nét nhiều chế_độ chụp chiến_game lq pubg bật được 60 fps pin dùng được rất lâu nhưng sạc đầy trong vòng gần 1 tiếng từ 20 nói_chung khá hài_lòng về sản_phẩm,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tốt hơn dt khác và nhiều chức_năng hơn dt khác mua note7 dùng dc 2 tuần pin lâu hơn,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình game thi tầm 4 h là còn 30 mình chưa xài thử ko chơi game nên k biết co trâu ko mặc_dù đã để màn_hình thấp nhất có_thể,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nói thật chỉ muốn đáp cái máy đi luôn ừ thì biết là rẻ_tiền nhưng ít_ra những ứng_dụng thông_thường phải mượt_mượt 1 tí người khác gọi đến chờ hiện số lag quá trả kịp ấn nghe luôn lại phải gọi lại,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ngoài hơn con a20 về camera thì mọi thứ đều kém hơn rất nhiều từ công_nghệ màn_hình cho đến con chip,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
chức_năng vân tay hơi kém lúc được lúc không pin tạm ổn màu_sắc đt rất ưng chỉ tiếc_vân tay không ổn,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quá thất_vọng về sp này camera thì lồi dễ xước lắm nha gọi điện muốn ghi_âm giọng người cũ để nghe làm clip mà dell được màn_hình tối thui_loa ngoài chói hết cả tai muốn êm thì ip xài thôi,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tuột pin nhanh sóng yếu quá tệ_ành em đừng nên mua mua sẽ hoi hận đó mua hãng khác đi,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cảm_biến vân_tay có_vẻ không được nhạy cho lắm chán thật không biết đây là tình_trạng chung hay sao,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cũng tạm nhưng chip chậm hơn 439 của redmi8a được mỗi thuần google cập_nhật cũng lâu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua 1 tuần nên vào đánh_giá ạ tạm cho 4 sao hiện_tại mình gặp một_số vấn_đề sau cũng bận nên nhác đi đổi máy các bạn ạ loa ngoài bé các bạn mà call video zalo thì thôi khỏi nói loa nó bé tí bật lên max thì bằng 1 nữa của samsung thôi có_khi phải tât quạt cho đỡ bị ồn ấy mình xem phim thì cắm tai nghe mới phê các bạn ạ góc phía dưới bên phải lâu_lâu nhấn không ăn lắm dù là snap720 nhưng chơi game cũng bị dật mình chơi arena_afk khi tướng skill tập_thể là màn_hình dựt xài 5 tiếng không làm gì cả tụt 7 pin chỉ bỏ trống túi_quần thôi camera khá ổn mỗi tội chụp ban_đêm bật đèn flash ấn chụp mãi k chụp chờ 6 7 s mới nghe tạch thôi thì giá tầm 6 tr mà chỉ mỗi tội loa bé chắc sắm con tai nghe cho rồi,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mua hồi tối giá 8 990 ngon_bổ rẻ kkkkk qua hnay giá 11 tr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
máy xài cũng ngon lắm wifi tuy lên 1 hoặc 2 gạch vẫn chạy ào_ào pin thì ok mình chỉ lướt web,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy ok chơi game tốt camera 64 mp lấy nét cực_kì còn vân_tay và pin thấy ổn mà sao mn chê vậy riêng tôi con này cực_kỉ ổn trong phân_khúc hơn hẳn cả con reno2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
máy tuyệt_vời trong tầm giá nhân việc phục_vụ tốt chụp ảnh camera sau rất đẹp pin trâu,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
máy ok trong tầm giá game ổn_định ko bị tượt fps có_điều dag_tiếc là máy ko hỗ_trợ sạc nhanh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
sau 19 ngày sử_dụng pin sạc 100 từ 22 h đến 5 h sáng còn 34 đem ra tgdd ky thuat xem bảo bình_thường haiz pin nó chạy theo parapol xuống cái vèo mà bảo bình_thường,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muốn mua điện_thoại chơi game thì mua máy này xài bao ngon_pin trâu sạc nhanh cấu_hình ổn chạy game mượt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mua được gần 1 tháng 25 ngày theo đánh_giá chơi game ổn mấy tựa game nặng nên chơi cấu_hình thấp thôi mấy ba mấy má đòi đồ họa cao với giá này con chịu ạ pin sài trâu nếu sài để chụp ảnh tác_vụ cho công_việc hay lướt_web bth là 1 ngày nên để sạc qua đêm sáng sau sài tối lại sạc qua đêm chả bất_tiện gì ram 2 gb mà đa_nhiệm cực tốt có_điều nhiều quá thì cũng chạy lại vài ứng_dụng camera trước_sau ổn hết chụp đều đẹp tôi đã thử vs con a10 nhẹ_nhàng mỏng_manh đeo ốp vào mới chắc tay nhẹ hơn a10 rất nhạy nhận_diện khuôn_mặt màng_hình tràn_viền nhìn không khác những máy tầm cao_giá này không đòi gì nữa như_vậy là quá đẹp rồi hoàn_hảo,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
mới mua hqa pin 4000 nhưng do màn_hình lớn cug mau_tụt cảm_ứng vân tay ko nhạy bằng cảm_ứng đặt ở mặt lưng_tắt hết ứng_dụng tự_động gửi dữ_liệu đi thì để qua đêm chỉ tụt 1 tăng độ nhạy_cảm_ứng lên thì vuốt_mượt do có miếng dán màn hinh nhìu bn ko bit tăng thì chê ko mượt trc xài lenovo k6 power pin 4000 chuyen qua con này thấy pin con này ko bằng đươc cái thấy thiết_kế đẹp thì quất nghe gọi to rõ ko như mấy con tq vân_tay mà nhạy nữa là ưng nói_chung mấy bạn ko bit_chỉnh thì chê cảm_ứng vuốt ko nhạy_pin nhanh tuột mih thì thấy cug đc đấy mua rồi thì xài thôi ko lăn tăn chi cho mệt cung_quy ra cái dt chủ_yêu để nghe gọi và lên mạng thôi,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sản_phẩm tốt trong tầm giá trải_nghiệm miui rất tốt nhân_viên nhiệt_tình vui_vẻ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
sản_phẩm thiết_kế đẹp_mắt cấu_hình cao màu đẹp nhiều camera chụp đẹp có nhiều tính_năng mới rất ưng_ý và tuyệt_vời,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tối_qua mua 1 240 000 cái mai giảm còn 1 160 000 dễ quạo ghê mua thêm máy để xem youtube karaoke_hoạt_hình sau 4 tuần trải_nghiệm thấy máy tương_đối mượt màn_hình đẹp cảm_ứng tương_đối ok k_nhạy lắm camera chụp choẹt tự sướng quá ok chắc hãng itel tối_ưu phần_mềm tốt dùng đc youtube bình_thường fb lite zalo lướt_web xem tintuc báo mới v v giải_trí game nhẹ như candy crush quánh bài online khu vườn trên mây v v đánh_giá pin mình chỉ dùng facebook lite và nhắn_tin zalo 1 tiếng chỉ tuột 12 quá ổn_áp chất_lượng pin lâu_dài thì mình sẽ đánh_giá sau thời_gian sử_dụng lâu hihi,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
nếu so_sánh với realme 5 pro thì ram không bằng nhưng camera lại vượt_trội hơn hẳn nói_chung là ngang ngửa nhau,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tụt pin nhanh vân tay chưa nhạy lắm còn lại mọi thứ đều rất tốt cần update lại các lỗi để phù_hợp với số tiền bỏ ra,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy mạnh k hỉu s vẫn chê_đc vậy thì bỏ tiên_chục mua mà dùng pin ổn cam tạm tác_vụ tạm ổn,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ủa mặt lưng nhựa hả lấy cái tay nhấn nhấn lún cái mặt lưng luôn mới xài chơi game tầm 15 p đã nóng_rang cái máy rồi màn_hình k thực_sự chống chói nắng tốt như nhân_viên tư_vấn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
chán ss ra bản cập_nhật ngày 24 10 tưởng đâu bản cập_nhật mới nhất của ss vá_lổi của bản cập_nhật trứớc về vấn_đề pin ko ngờ ss ko nghe người dùng ra bản cập_nhật ngày_càng tệ_cập_nhật sống pin_suống rất nhanh_tụt như tượt quần_chc ss đang muốn người đung_chuyện qa hãng khác xài ra bản cấp_nhật chả thấy sửa lổi j chỉ khiến máy suống cấp thêm hiệu_năng pin giãm rõ_rệt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chơi game lq có_khi tự out còn lại xài ổn còn về lâu_dài chưa pk hồi trước cũng quá một xác xiaominote4 nói_chung dòng xiaomi xài khá tốt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mình dùng được 2 ngày rồi điện_thoại mượt_cấu_hình đẹp âm_thanh rõ_ràng chị nhân_viên thân_thiện nói_chuyện rất dễ_thương luôn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
chơi game người ta bắn chêt lâu_rôi mới quay được lại bắn trả nói_chung là ko ra gi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm thiết_kế nhìn đẹp_mắt mỏng nhẹ dễ cầm nắm giá_cả hợp_lí nhân_viên tư_vấn nhiệt_tình,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
chơi pubg ko dc ổn ghìm_tâm ko_mượt như iphone cảm_ứng tạm chấp_nhận dc cái pin trâu chơi liên_quân khỏi bàn tạm chấp_nhận dc,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy đẹp pin trâu chụp hình cực xịn zom tốt sài siêu_thích sẽ tiếp_tục ủng_hộ samsung,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dùng 4 tháng máy ổn game mượt_xạc nhanh chụp hình cam_thương đẹp k_ảo không có gì để chê ở tầm_giá này,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mọi thứ điều_ổn chỉ có cam trước không được tự_nhiên lắm chụp cứ như xác_chết vậy để qua đêm không tụt nào hết nói_chung khá ok với tầm giá nhân_viên nhiệt_tình chu_đáo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
đt sài quá ngon trong tầm giá pin cực trâu 70 pin xài bằng 4 g 5 tiếng còn 18 sạc khoảng 1 tiếng rưỡi là đầy chơi game mượt_âm_thanh to rõ xài liên_tục mà ko hề nóng_tí nào chỉ hơi ấm thôi nói_chung là rất ngon trong tầm giá chính hãng,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
trung_ad cho hỏi mình mới mua thấy loa_thoại trên 1 2 có lỗ loa còn 1 2 có lỗ_loa mà bị bích lại là sau mn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình vừa mua con note8pro được vài hôm máy thu sóng hơi kém pin tụt nhanh còn mọi thứ đều ổn,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy chạy cũng khá ok nhưng nếu xiaomi có cập_nhật miui 11 thì tốt quá nếu trong hộp đáng lẻ có sạc nhanh thì hay_biết mấy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pin 4000 mà tụt nhanh ko tưởng ko như mong_đợi xem ảnh hơi nhòa ko full hd dc cái nhân_viên nhiệt_tình máy tốt lắm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
yêu_cầu cải_thiện độ sáng cao lên lúc mới mua loa_rè nhưng cập_nhật phần_mềm nên ok rồi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sam sung note10plus quá là tuyệt_vời chíp tiến_trình 7 nm sài rất là tốt pin sài rất ok mình sài qua nhiều đời máy của sam_sung chưa thấy dc máy nào pin tốt như note10 plus đáng đồng_tiền bỏ ra pin_sạc rất nhanh đánh_giá 5 sao,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
máy có tình_trạng giật lag ram 12 g mà như này sai_lầm khi bỏ số tiền ra mua dòng này,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau hơn 1 tuần sử_dụng cá_nhân mình cảm_thấy máy rất tốt so với giá pin trâu chơi game khá ngon mọi tác_vụ cơ_bản đều rất mượt_mà good,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mới đổi a51 qua reno 2 f thấy sài êm hơn nhiều nè chụp hình đẹp âm_thanh nghe hay chơi game muot nghe mấy a chị đmx_tv có tính nang tang_tốc game gì đó nói có đó choi game êm_máy thiết_kế mặt kính cầm chất_tây quá_chừng luôn a51 mua cứ bị tắt nguồn ngang hong qai thêm cái bị đơ máy xong đang xem video cái nhảy ra đổi hết lần rồi về sài cũng có tình_trạng đơ nên a chị tv cái 2 f sài thử thổi đổi lỗ qua cái này sài luôn thấy rất ok cảm_ơn a chị nha,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
màn_hình nó bị ám_vàng nhìn nó cứ nhòe nhòe ko dc rõ có ai bị giống mình ko bluetooth thì tạm dc chưa có hiện_tượng giật lag,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
điện_thoại tốt trong tầm giá hiệu_năng ổn ít lag pin trâu ko chơi game xài 2 3 ngày tuy ko sạc nhanh nhưng sáng đi học là đầy qua đêm sụt khá nhiều 3 4 dù tắt hết mọi thứ camera trước_sau đều đẹp nhưng chụp tối_hơi kém màn_hình ko phải full_hd nhưng to vừa đủ dùng vân tay nhạy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
máy dùng tốt có vài lỗi là cảm_ứng tiệm_cận thỉnh_thoảng không sáng màn khi không che tiệm cận nhận_diện khuôn_mặt hơi chậm vân tay cũng không được nhạy mặc_dù đã setup 3 vân tay đều là 1 ngón mong rằng bản cập_nhật mới sẽ sửa được còn lại máy đa_nhiệm tốt pin 4500 dùng được 8 tiếng không chơi game nói_chung là rất hài_lòng đối_với nhu_cầu của bản_thân mong rằng sẽ dùng được lâu_dài,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ok đáng mua rất tốt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua được 2 ngày thấy sản_phẩm mới xài rất tốt về lâu_dài không biêt có ổn_định như mới mua không,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tôi thấy máy dùng tốt_trừ pin tụt nhanh như quần bạn gái còn đâu mọi thứ tạm ổn lỗi với trợ_lý google không nói ok google đc,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm chất_lượng quá kém không xứng_đáng với danh_hiệu hàng việt chất_lượng cao,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua dc 1 tuâ n ca m thâ y_râ t im tâ m gia_na i sa i ok ui camera chu_p tô_t co n ha ng chê chi p ô_n chơi game dc thui ko câ_u hi_nh cao cho lm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
anh_em sài note 7 thử chạm vào phím tăng giảm âm và phím nguồn xem coi có bị hở và lắc qua_lại ko mình cũng bị vậy ko biết là do máy thiết_kế vậy hay máy mình bị lỗi vậy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tôi thấy rất hài_lòng về sản_phẩm s1 pro mấy mượt chạy ko làng giật khi chơi game_pin thì khỏi chê nói_chung là sản_phẩm tuyệt_vời,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xài rất tốt nhé không nên nghe ng khác nói mà hãy xài thử rồi tậu ngay nhé_pin rất trâu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mọi thứ đều ổn nhưng sạc ko sử_dụng nó vẫn rất nóng_sạc tới 99 thì khoảng 10 p nó mới lên 100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vừa mua về thì đã thấy lỗi rồi đem ra cửa_hàng thì đổ lỗi cho sim nhưng 1 hồi thì nói không phải lỗi do sim và vẫn cầm máy cũ về wifi kết_nối rất yếu chơi game toàn đỏ chả thấy xanh mặc_dù cách wifi tầm 5 m nghe lời nhân_viên mua máy này giờ thấy rất hối_hận khuyên mn k nên mua máy này trong tầm giá từ 4 6 tr,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
xài tầm 1 tuần thấy máy có_vẻ lag và cảm_ứng chơi game bấm không ăn khá ức_chế chơi game nên đổi đt gì đây anh_em mong_ae tư_vấn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhìn hình_dáng đẹp đấy định mua 1 máy hình_dáng ddejpj 1 chút nhưng pin phải trâu hơn chút thì ngon d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dùng tạm ổn tầm giá chụp ảnh đẹp sạc nhanh nhân_viên tgdd nhiệt_tình nhưng máy cầm_hơi đầm tay cho vào túi quần_bò bị vưongs,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
anh_em nào đang dùng máy mà bị nhảy bàn_phím chơi game mà phần mép viền ko_nhạy thì tắt chế_độ vuốt đi nhá còn để nút thì tác_vụ bình_thường nha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bắt mắt nhiều trải_nghiệm thú_vị như app_clone tối_ưu_game thêm hot_app có_thể tìm được vài app cũ không còn trên google play store,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mình mua con a21s này chưa đươ c 1 tháng xài tác_vụ bth nên vẫn ổn nhưng từ hôm hệ thô_ng báo cập_nhật ngày 01 08 khi câ p_nhật xong thì máy bị lỗi tư_khơ i_động lại liên_tu c một ngày tự khơ i_đô ng lại không dươ i 10 lần thậm_chí trong 1 h tự khơ i_đô ng la i 3 lần điê_u đó rất phiê n nãn_lòng thâ_t sự không biê t tgdđ có hỗ_trợ về vấn đê lỗi của sản_phẩm này không,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua hôm_nay cảm_giác dùng cũng rất phê_như lúc nhìn thấy em nhân_viên tên thu bán chiếc máy này cho mình vậy vừa đẹp vừa dễ_thương,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wifi trong nhà mà bắn đc 3 cọc còn các tính_năng khác thì cũng tạm ổn còn mạng thì loát lâu quá,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy xài khá ok_nha ae pin trâu chụp hình đẹp chất_lượng trong tầm_giá rất đáng quan_tâm tiền nào của đó ae muốn mạnh như ip 11 pro max tiền it không có đâu nha_ae muốn hoàn_hảo chuẩn thi mua ip 11 pro max không cần chê,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
máy đẹp nhìn ok màn_hình sắc_nét cảm_ứng nhạy_loa to rõ hay camera sau đẹp trước thì vừa dùng mở khóa id cực nhạy_pin hơi yê_u xíu sạc 3 tiếng mới đầy,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sp ok trong tầm giá sạt nhanh 2 h15 đầy pin rồi pin trâu máy_k hề nóng_nhe mn chơi game lâu chỉ ấm_xíu thoi_k như trên youtube ns đâu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ma y_đe p chay tô_t co người no i ko tô t ve_ma y_đô i vs_minh như vay la qua ok rô i,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
máy này chơi game nhẹ thì đc còn mấy game nặng như ark vô nghe được tiếng chứ không thấy hình chơi roblox thì nó cứ giật_giật khó_chịu lắm luôn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theo cảm_nhận của mình sao vài tháng sài thì máy chạy ổn nhưng chơi một_số game nặng như liên_quân thì hơi bị giật lag lúc vào game với_lại phần đa_nhiệm không được ổn lắm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới lấy máy sáng này máy đẹp mới mở_hộp nhìn mê luôn về lướt thì êm_camera ổn nói_chung là hơn cả tuyệt_vời,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
